Country.Code,Country Name,Year,DEMOC,AUTOC,POLITY,POLITY2
LAT,Latvia,1938,0,9,-9,-9
LAT,Latvia,1939,0,9,-9,-9
LAT,Latvia,1940,0,9,-9,-9
LAT,Latvia,1991,8,0,8,8
LAT,Latvia,1992,8,0,8,8
LAT,Latvia,1993,8,0,8,8
LAT,Latvia,1994,8,0,8,8
LAT,Latvia,1995,8,0,8,8
LAT,Latvia,1996,8,0,8,8
LAT,Latvia,1997,8,0,8,8
LAT,Latvia,1998,8,0,8,8
LAT,Latvia,1999,8,0,8,8
LAT,Latvia,2000,8,0,8,8
LAT,Latvia,2001,8,0,8,8
LAT,Latvia,2002,8,0,8,8
LAT,Latvia,2003,8,0,8,8
LAT,Latvia,2004,8,0,8,8
LAT,Latvia,2005,8,0,8,8
LAT,Latvia,2006,8,0,8,8
LAT,Latvia,2007,8,0,8,8
LAT,Latvia,2008,8,0,8,8
LAT,Latvia,2009,8,0,8,8
LAT,Latvia,2010,8,0,8,8
LIT,Lithuania,1918,7,3,4,4
LIT,Lithuania,1919,7,3,4,4
LIT,Lithuania,1920,7,3,4,4
LIT,Lithuania,1921,7,3,4,4
LIT,Lithuania,1922,7,3,4,4
LIT,Lithuania,1923,7,3,4,4
LIT,Lithuania,1924,7,3,4,4
LIT,Lithuania,1925,7,3,4,4
LIT,Lithuania,1926,-88,-88,-88,0
LIT,Lithuania,1927,-88,-88,-88,-4
LIT,Lithuania,1928,0,8,-8,-8
LIT,Lithuania,1929,0,8,-8,-8
LIT,Lithuania,1930,0,8,-8,-8
LIT,Lithuania,1931,0,8,-8,-8
LIT,Lithuania,1932,0,8,-8,-8
LIT,Lithuania,1933,0,8,-8,-8
LIT,Lithuania,1934,0,8,-8,-8
LIT,Lithuania,1935,0,9,-9,-9
LIT,Lithuania,1936,0,9,-9,-9
LIT,Lithuania,1937,0,9,-9,-9
LIT,Lithuania,1938,0,9,-9,-9
LIT,Lithuania,1939,0,9,-9,-9
LIT,Lithuania,1940,0,9,-9,-9
LIT,Lithuania,1991,10,0,10,10
LIT,Lithuania,1992,10,0,10,10
LIT,Lithuania,1993,10,0,10,10
LIT,Lithuania,1994,10,0,10,10
LIT,Lithuania,1995,10,0,10,10
LIT,Lithuania,1996,10,0,10,10
LIT,Lithuania,1997,10,0,10,10
LIT,Lithuania,1998,10,0,10,10
LIT,Lithuania,1999,10,0,10,10
LIT,Lithuania,2000,10,0,10,10
LIT,Lithuania,2001,10,0,10,10
LIT,Lithuania,2002,10,0,10,10
LIT,Lithuania,2003,10,0,10,10
LIT,Lithuania,2004,10,0,10,10
LIT,Lithuania,2005,10,0,10,10
LIT,Lithuania,2006,10,0,10,10
LIT,Lithuania,2007,10,0,10,10
LIT,Lithuania,2008,10,0,10,10
LIT,Lithuania,2009,10,0,10,10
LIT,Lithuania,2010,10,0,10,10
UKR,Ukraine,1991,6,0,6,6
UKR,Ukraine,1992,6,0,6,6
UKR,Ukraine,1993,5,0,5,5
UKR,Ukraine,1994,7,0,7,7
UKR,Ukraine,1995,7,0,7,7
UKR,Ukraine,1996,7,0,7,7
UKR,Ukraine,1997,7,0,7,7
UKR,Ukraine,1998,7,0,7,7
UKR,Ukraine,1999,7,0,7,7
UKR,Ukraine,2000,6,0,6,6
UKR,Ukraine,2001,6,0,6,6
UKR,Ukraine,2002,6,0,6,6
UKR,Ukraine,2003,6,0,6,6
UKR,Ukraine,2004,6,0,6,6
UKR,Ukraine,2005,6,0,6,6
UKR,Ukraine,2006,7,0,7,7
UKR,Ukraine,2007,7,0,7,7
UKR,Ukraine,2008,7,0,7,7
UKR,Ukraine,2009,7,0,7,7
UKR,Ukraine,2010,6,0,6,6
BLR,Belarus,1991,7,0,7,7
BLR,Belarus,1992,7,0,7,7
BLR,Belarus,1993,7,0,7,7
BLR,Belarus,1994,8,1,7,7
BLR,Belarus,1995,3,3,0,0
BLR,Belarus,1996,0,7,-7,-7
BLR,Belarus,1997,0,7,-7,-7
BLR,Belarus,1998,0,7,-7,-7
BLR,Belarus,1999,0,7,-7,-7
BLR,Belarus,2000,0,7,-7,-7
BLR,Belarus,2001,0,7,-7,-7
BLR,Belarus,2002,0,7,-7,-7
BLR,Belarus,2003,0,7,-7,-7
BLR,Belarus,2004,0,7,-7,-7
BLR,Belarus,2005,0,7,-7,-7
BLR,Belarus,2006,0,7,-7,-7
BLR,Belarus,2007,0,7,-7,-7
BLR,Belarus,2008,0,7,-7,-7
BLR,Belarus,2009,0,7,-7,-7
BLR,Belarus,2010,0,7,-7,-7
ARM,Armenia,1991,7,0,7,7
ARM,Armenia,1992,7,0,7,7
ARM,Armenia,1993,7,0,7,7
ARM,Armenia,1994,7,0,7,7
ARM,Armenia,1995,4,1,3,3
ARM,Armenia,1996,0,6,-6,-6
ARM,Armenia,1997,0,6,-6,-6
ARM,Armenia,1998,6,1,5,5
ARM,Armenia,1999,6,1,5,5
ARM,Armenia,2000,6,1,5,5
ARM,Armenia,2001,6,1,5,5
ARM,Armenia,2002,6,1,5,5
ARM,Armenia,2003,5,0,5,5
ARM,Armenia,2004,5,0,5,5
ARM,Armenia,2005,5,0,5,5
ARM,Armenia,2006,5,0,5,5
ARM,Armenia,2007,5,0,5,5
ARM,Armenia,2008,5,0,5,5
ARM,Armenia,2009,5,0,5,5
ARM,Armenia,2010,5,0,5,5
GRG,Georgia,1991,5,1,4,4
GRG,Georgia,1992,5,1,4,4
GRG,Georgia,1993,5,1,4,4
GRG,Georgia,1994,5,1,4,4
GRG,Georgia,1995,6,1,5,5
GRG,Georgia,1996,6,1,5,5
GRG,Georgia,1997,6,1,5,5
GRG,Georgia,1998,6,1,5,5
GRG,Georgia,1999,6,1,5,5
GRG,Georgia,2000,5,0,5,5
GRG,Georgia,2001,5,0,5,5
GRG,Georgia,2002,5,0,5,5
GRG,Georgia,2003,5,0,5,5
GRG,Georgia,2004,7,0,7,7
GRG,Georgia,2005,7,0,7,7
GRG,Georgia,2006,7,0,7,7
GRG,Georgia,2007,7,1,6,6
GRG,Georgia,2008,7,1,6,6
GRG,Georgia,2009,7,1,6,6
GRG,Georgia,2010,7,1,6,6
AZE,Azerbaijan,1991,1,4,-3,-3
AZE,Azerbaijan,1992,3,2,1,1
AZE,Azerbaijan,1993,1,4,-3,-3
AZE,Azerbaijan,1994,1,4,-3,-3
AZE,Azerbaijan,1995,0,6,-6,-6
AZE,Azerbaijan,1996,0,6,-6,-6
AZE,Azerbaijan,1997,0,6,-6,-6
AZE,Azerbaijan,1998,0,7,-7,-7
AZE,Azerbaijan,1999,0,7,-7,-7
AZE,Azerbaijan,2000,0,7,-7,-7
AZE,Azerbaijan,2001,0,7,-7,-7
AZE,Azerbaijan,2002,0,7,-7,-7
AZE,Azerbaijan,2003,0,7,-7,-7
AZE,Azerbaijan,2004,0,7,-7,-7
AZE,Azerbaijan,2005,0,7,-7,-7
AZE,Azerbaijan,2006,0,7,-7,-7
AZE,Azerbaijan,2007,0,7,-7,-7
AZE,Azerbaijan,2008,0,7,-7,-7
AZE,Azerbaijan,2009,0,7,-7,-7
AZE,Azerbaijan,2010,0,7,-7,-7
FIN,Finland,1917,8,0,8,8
FIN,Finland,1918,8,0,8,8
FIN,Finland,1919,10,0,10,10
FIN,Finland,1920,10,0,10,10
FIN,Finland,1921,10,0,10,10
FIN,Finland,1922,10,0,10,10
FIN,Finland,1923,10,0,10,10
FIN,Finland,1924,10,0,10,10
FIN,Finland,1925,10,0,10,10
FIN,Finland,1926,10,0,10,10
FIN,Finland,1927,10,0,10,10
FIN,Finland,1928,10,0,10,10
FIN,Finland,1929,10,0,10,10
FIN,Finland,1930,-88,-88,-88,7
FIN,Finland,1931,7,3,4,4
FIN,Finland,1932,7,3,4,4
FIN,Finland,1933,7,3,4,4
FIN,Finland,1934,7,3,4,4
FIN,Finland,1935,7,3,4,4
FIN,Finland,1936,7,3,4,4
FIN,Finland,1937,7,3,4,4
FIN,Finland,1938,7,3,4,4
FIN,Finland,1939,7,3,4,4
FIN,Finland,1940,7,3,4,4
FIN,Finland,1941,7,3,4,4
FIN,Finland,1942,7,3,4,4
FIN,Finland,1943,7,3,4,4
FIN,Finland,1944,10,0,10,10
FIN,Finland,1945,10,0,10,10
FIN,Finland,1946,10,0,10,10
FIN,Finland,1947,10,0,10,10
FIN,Finland,1948,10,0,10,10
FIN,Finland,1949,10,0,10,10
FIN,Finland,1950,10,0,10,10
FIN,Finland,1951,10,0,10,10
FIN,Finland,1952,10,0,10,10
FIN,Finland,1953,10,0,10,10
FIN,Finland,1954,10,0,10,10
FIN,Finland,1955,10,0,10,10
FIN,Finland,1956,10,0,10,10
FIN,Finland,1957,10,0,10,10
FIN,Finland,1958,10,0,10,10
FIN,Finland,1959,10,0,10,10
FIN,Finland,1960,10,0,10,10
FIN,Finland,1961,10,0,10,10
FIN,Finland,1962,10,0,10,10
FIN,Finland,1963,10,0,10,10
FIN,Finland,1964,10,0,10,10
FIN,Finland,1965,10,0,10,10
FIN,Finland,1966,10,0,10,10
FIN,Finland,1967,10,0,10,10
FIN,Finland,1968,10,0,10,10
FIN,Finland,1969,10,0,10,10
FIN,Finland,1970,10,0,10,10
FIN,Finland,1971,10,0,10,10
FIN,Finland,1972,10,0,10,10
FIN,Finland,1973,10,0,10,10
FIN,Finland,1974,10,0,10,10
FIN,Finland,1975,10,0,10,10
FIN,Finland,1976,10,0,10,10
FIN,Finland,1977,10,0,10,10
FIN,Finland,1978,10,0,10,10
FIN,Finland,1979,10,0,10,10
FIN,Finland,1980,10,0,10,10
FIN,Finland,1981,10,0,10,10
FIN,Finland,1982,10,0,10,10
FIN,Finland,1983,10,0,10,10
FIN,Finland,1984,10,0,10,10
FIN,Finland,1985,10,0,10,10
FIN,Finland,1986,10,0,10,10
FIN,Finland,1987,10,0,10,10
FIN,Finland,1988,10,0,10,10
FIN,Finland,1989,10,0,10,10
FIN,Finland,1990,10,0,10,10
FIN,Finland,1991,10,0,10,10
FIN,Finland,1992,10,0,10,10
FIN,Finland,1993,10,0,10,10
FIN,Finland,1994,10,0,10,10
FIN,Finland,1995,10,0,10,10
FIN,Finland,1996,10,0,10,10
FIN,Finland,1997,10,0,10,10
FIN,Finland,1998,10,0,10,10
FIN,Finland,1999,10,0,10,10
FIN,Finland,2000,10,0,10,10
FIN,Finland,2001,10,0,10,10
FIN,Finland,2002,10,0,10,10
FIN,Finland,2003,10,0,10,10
FIN,Finland,2004,10,0,10,10
FIN,Finland,2005,10,0,10,10
FIN,Finland,2006,10,0,10,10
FIN,Finland,2007,10,0,10,10
FIN,Finland,2008,10,0,10,10
FIN,Finland,2009,10,0,10,10
FIN,Finland,2010,10,0,10,10
SWD,Sweden,1800,0,10,-10,-10
SWD,Sweden,1801,0,10,-10,-10
SWD,Sweden,1802,0,10,-10,-10
SWD,Sweden,1803,0,10,-10,-10
SWD,Sweden,1804,0,10,-10,-10
SWD,Sweden,1805,0,10,-10,-10
SWD,Sweden,1806,0,10,-10,-10
SWD,Sweden,1807,0,10,-10,-10
SWD,Sweden,1808,0,10,-10,-10
SWD,Sweden,1809,-88,-88,-88,-9
SWD,Sweden,1810,-88,-88,-88,-9
SWD,Sweden,1811,-88,-88,-88,-9
SWD,Sweden,1812,0,8,-8,-8
SWD,Sweden,1813,0,8,-8,-8
SWD,Sweden,1814,0,8,-8,-8
SWD,Sweden,1815,0,8,-8,-8
SWD,Sweden,1816,0,8,-8,-8
SWD,Sweden,1817,0,8,-8,-8
SWD,Sweden,1818,0,8,-8,-8
SWD,Sweden,1819,0,8,-8,-8
SWD,Sweden,1820,0,8,-8,-8
SWD,Sweden,1821,0,8,-8,-8
SWD,Sweden,1822,0,8,-8,-8
SWD,Sweden,1823,0,8,-8,-8
SWD,Sweden,1824,0,8,-8,-8
SWD,Sweden,1825,0,8,-8,-8
SWD,Sweden,1826,0,8,-8,-8
SWD,Sweden,1827,0,8,-8,-8
SWD,Sweden,1828,0,8,-8,-8
SWD,Sweden,1829,0,8,-8,-8
SWD,Sweden,1830,0,8,-8,-8
SWD,Sweden,1831,0,8,-8,-8
SWD,Sweden,1832,0,8,-8,-8
SWD,Sweden,1833,0,8,-8,-8
SWD,Sweden,1834,0,8,-8,-8
SWD,Sweden,1835,0,8,-8,-8
SWD,Sweden,1836,0,8,-8,-8
SWD,Sweden,1837,0,8,-8,-8
SWD,Sweden,1838,0,8,-8,-8
SWD,Sweden,1839,0,8,-8,-8
SWD,Sweden,1840,0,8,-8,-8
SWD,Sweden,1841,0,8,-8,-8
SWD,Sweden,1842,0,7,-7,-7
SWD,Sweden,1843,0,7,-7,-7
SWD,Sweden,1844,0,7,-7,-7
SWD,Sweden,1845,0,7,-7,-7
SWD,Sweden,1846,0,7,-7,-7
SWD,Sweden,1847,0,7,-7,-7
SWD,Sweden,1848,0,7,-7,-7
SWD,Sweden,1849,0,7,-7,-7
SWD,Sweden,1850,0,7,-7,-7
SWD,Sweden,1851,0,7,-7,-7
SWD,Sweden,1852,0,7,-7,-7
SWD,Sweden,1853,0,7,-7,-7
SWD,Sweden,1854,0,7,-7,-7
SWD,Sweden,1855,1,6,-5,-5
SWD,Sweden,1856,1,6,-5,-5
SWD,Sweden,1857,1,6,-5,-5
SWD,Sweden,1858,1,6,-5,-5
SWD,Sweden,1859,1,6,-5,-5
SWD,Sweden,1860,1,6,-5,-5
SWD,Sweden,1861,1,6,-5,-5
SWD,Sweden,1862,1,6,-5,-5
SWD,Sweden,1863,1,6,-5,-5
SWD,Sweden,1864,1,6,-5,-5
SWD,Sweden,1865,1,6,-5,-5
SWD,Sweden,1866,1,6,-5,-5
SWD,Sweden,1867,1,6,-5,-5
SWD,Sweden,1868,1,6,-5,-5
SWD,Sweden,1869,1,6,-5,-5
SWD,Sweden,1870,2,6,-4,-4
SWD,Sweden,1871,2,6,-4,-4
SWD,Sweden,1872,2,6,-4,-4
SWD,Sweden,1873,2,6,-4,-4
SWD,Sweden,1874,2,6,-4,-4
SWD,Sweden,1875,2,6,-4,-4
SWD,Sweden,1876,2,6,-4,-4
SWD,Sweden,1877,2,6,-4,-4
SWD,Sweden,1878,2,6,-4,-4
SWD,Sweden,1879,2,6,-4,-4
SWD,Sweden,1880,2,6,-4,-4
SWD,Sweden,1881,2,6,-4,-4
SWD,Sweden,1882,2,6,-4,-4
SWD,Sweden,1883,2,6,-4,-4
SWD,Sweden,1884,2,6,-4,-4
SWD,Sweden,1885,2,6,-4,-4
SWD,Sweden,1886,2,6,-4,-4
SWD,Sweden,1887,2,6,-4,-4
SWD,Sweden,1888,2,6,-4,-4
SWD,Sweden,1889,2,6,-4,-4
SWD,Sweden,1890,2,6,-4,-4
SWD,Sweden,1891,2,6,-4,-4
SWD,Sweden,1892,2,6,-4,-4
SWD,Sweden,1893,2,6,-4,-4
SWD,Sweden,1894,2,6,-4,-4
SWD,Sweden,1895,2,6,-4,-4
SWD,Sweden,1896,2,6,-4,-4
SWD,Sweden,1897,2,6,-4,-4
SWD,Sweden,1898,2,6,-4,-4
SWD,Sweden,1899,2,6,-4,-4
SWD,Sweden,1900,2,6,-4,-4
SWD,Sweden,1901,2,6,-4,-4
SWD,Sweden,1902,2,6,-4,-4
SWD,Sweden,1903,2,6,-4,-4
SWD,Sweden,1904,2,6,-4,-4
SWD,Sweden,1905,2,6,-4,-4
SWD,Sweden,1906,2,6,-4,-4
SWD,Sweden,1907,-88,-88,-88,-3
SWD,Sweden,1908,-88,-88,-88,-2
SWD,Sweden,1909,-88,-88,-88,0
SWD,Sweden,1910,-88,-88,-88,1
SWD,Sweden,1911,-88,-88,-88,2
SWD,Sweden,1912,-88,-88,-88,4
SWD,Sweden,1913,-88,-88,-88,5
SWD,Sweden,1914,-88,-88,-88,6
SWD,Sweden,1915,-88,-88,-88,8
SWD,Sweden,1916,-88,-88,-88,9
SWD,Sweden,1917,10,0,10,10
SWD,Sweden,1918,10,0,10,10
SWD,Sweden,1919,10,0,10,10
SWD,Sweden,1920,10,0,10,10
SWD,Sweden,1921,10,0,10,10
SWD,Sweden,1922,10,0,10,10
SWD,Sweden,1923,10,0,10,10
SWD,Sweden,1924,10,0,10,10
SWD,Sweden,1925,10,0,10,10
SWD,Sweden,1926,10,0,10,10
SWD,Sweden,1927,10,0,10,10
SWD,Sweden,1928,10,0,10,10
SWD,Sweden,1929,10,0,10,10
SWD,Sweden,1930,10,0,10,10
SWD,Sweden,1931,10,0,10,10
SWD,Sweden,1932,10,0,10,10
SWD,Sweden,1933,10,0,10,10
SWD,Sweden,1934,10,0,10,10
SWD,Sweden,1935,10,0,10,10
SWD,Sweden,1936,10,0,10,10
SWD,Sweden,1937,10,0,10,10
SWD,Sweden,1938,10,0,10,10
SWD,Sweden,1939,10,0,10,10
SWD,Sweden,1940,10,0,10,10
SWD,Sweden,1941,10,0,10,10
SWD,Sweden,1942,10,0,10,10
SWD,Sweden,1943,10,0,10,10
SWD,Sweden,1944,10,0,10,10
SWD,Sweden,1945,10,0,10,10
SWD,Sweden,1946,10,0,10,10
SWD,Sweden,1947,10,0,10,10
SWD,Sweden,1948,10,0,10,10
SWD,Sweden,1949,10,0,10,10
SWD,Sweden,1950,10,0,10,10
SWD,Sweden,1951,10,0,10,10
SWD,Sweden,1952,10,0,10,10
SWD,Sweden,1953,10,0,10,10
SWD,Sweden,1954,10,0,10,10
SWD,Sweden,1955,10,0,10,10
SWD,Sweden,1956,10,0,10,10
SWD,Sweden,1957,10,0,10,10
SWD,Sweden,1958,10,0,10,10
SWD,Sweden,1959,10,0,10,10
SWD,Sweden,1960,10,0,10,10
SWD,Sweden,1961,10,0,10,10
SWD,Sweden,1962,10,0,10,10
SWD,Sweden,1963,10,0,10,10
SWD,Sweden,1964,10,0,10,10
SWD,Sweden,1965,10,0,10,10
SWD,Sweden,1966,10,0,10,10
SWD,Sweden,1967,10,0,10,10
SWD,Sweden,1968,10,0,10,10
SWD,Sweden,1969,10,0,10,10
SWD,Sweden,1970,10,0,10,10
SWD,Sweden,1971,10,0,10,10
SWD,Sweden,1972,10,0,10,10
SWD,Sweden,1973,10,0,10,10
SWD,Sweden,1974,10,0,10,10
SWD,Sweden,1975,10,0,10,10
SWD,Sweden,1976,10,0,10,10
SWD,Sweden,1977,10,0,10,10
SWD,Sweden,1978,10,0,10,10
SWD,Sweden,1979,10,0,10,10
SWD,Sweden,1980,10,0,10,10
SWD,Sweden,1981,10,0,10,10
SWD,Sweden,1982,10,0,10,10
SWD,Sweden,1983,10,0,10,10
SWD,Sweden,1984,10,0,10,10
SWD,Sweden,1985,10,0,10,10
SWD,Sweden,1986,10,0,10,10
SWD,Sweden,1987,10,0,10,10
SWD,Sweden,1988,10,0,10,10
SWD,Sweden,1989,10,0,10,10
SWD,Sweden,1990,10,0,10,10
SWD,Sweden,1991,10,0,10,10
SWD,Sweden,1992,10,0,10,10
SWD,Sweden,1993,10,0,10,10
SWD,Sweden,1994,10,0,10,10
SWD,Sweden,1995,10,0,10,10
SWD,Sweden,1996,10,0,10,10
SWD,Sweden,1997,10,0,10,10
SWD,Sweden,1998,10,0,10,10
SWD,Sweden,1999,10,0,10,10
SWD,Sweden,2000,10,0,10,10
SWD,Sweden,2001,10,0,10,10
SWD,Sweden,2002,10,0,10,10
SWD,Sweden,2003,10,0,10,10
SWD,Sweden,2004,10,0,10,10
SWD,Sweden,2005,10,0,10,10
SWD,Sweden,2006,10,0,10,10
SWD,Sweden,2007,10,0,10,10
SWD,Sweden,2008,10,0,10,10
SWD,Sweden,2009,10,0,10,10
SWD,Sweden,2010,10,0,10,10
NOR,Norway,1814,0,7,-7,-7
NOR,Norway,1815,0,7,-7,-7
NOR,Norway,1816,0,7,-7,-7
NOR,Norway,1817,0,7,-7,-7
NOR,Norway,1818,0,7,-7,-7
NOR,Norway,1819,0,7,-7,-7
NOR,Norway,1820,0,7,-7,-7
NOR,Norway,1821,0,7,-7,-7
NOR,Norway,1822,0,7,-7,-7
NOR,Norway,1823,0,7,-7,-7
NOR,Norway,1824,0,7,-7,-7
NOR,Norway,1825,0,7,-7,-7
NOR,Norway,1826,0,7,-7,-7
NOR,Norway,1827,0,7,-7,-7
NOR,Norway,1828,0,7,-7,-7
NOR,Norway,1829,0,7,-7,-7
NOR,Norway,1830,0,7,-7,-7
NOR,Norway,1831,0,7,-7,-7
NOR,Norway,1832,0,7,-7,-7
NOR,Norway,1833,0,7,-7,-7
NOR,Norway,1834,0,7,-7,-7
NOR,Norway,1835,0,7,-7,-7
NOR,Norway,1836,0,7,-7,-7
NOR,Norway,1837,0,7,-7,-7
NOR,Norway,1838,0,7,-7,-7
NOR,Norway,1839,0,7,-7,-7
NOR,Norway,1840,0,7,-7,-7
NOR,Norway,1841,0,7,-7,-7
NOR,Norway,1842,0,7,-7,-7
NOR,Norway,1843,0,7,-7,-7
NOR,Norway,1844,0,7,-7,-7
NOR,Norway,1845,0,7,-7,-7
NOR,Norway,1846,0,7,-7,-7
NOR,Norway,1847,0,7,-7,-7
NOR,Norway,1848,0,7,-7,-7
NOR,Norway,1849,0,7,-7,-7
NOR,Norway,1850,0,7,-7,-7
NOR,Norway,1851,0,7,-7,-7
NOR,Norway,1852,0,7,-7,-7
NOR,Norway,1853,0,7,-7,-7
NOR,Norway,1854,0,7,-7,-7
NOR,Norway,1855,0,7,-7,-7
NOR,Norway,1856,0,7,-7,-7
NOR,Norway,1857,0,7,-7,-7
NOR,Norway,1858,0,7,-7,-7
NOR,Norway,1859,0,7,-7,-7
NOR,Norway,1860,0,7,-7,-7
NOR,Norway,1861,0,7,-7,-7
NOR,Norway,1862,0,7,-7,-7
NOR,Norway,1863,0,7,-7,-7
NOR,Norway,1864,0,7,-7,-7
